整租 精装两房 汇丰企业天地 常码头 天顺园武汉二手车市场,1700,元/月,2室1厅,84平米,低层(共29层),团结佳兴园,硚口-古田 -长风路39号,"整租, 朝南"
可短租 免押金 人信汇 摩尔城 王家湾 王家湾中央生活区,490,元/月,3室1厅,21平米,高层(共32层),王家湾中央生活区,汉阳-王家湾 -汉阳大道,"合租, 朝南, 有电梯, 3/4号线"
保利中央公馆 金地格林 南湖名都A 可押一付一 拎包入住,600,元/月,2室1厅,20平米,高层(共32层),保利中央公馆(G1-G16栋),洪山-新南湖 -丁字桥南路558号,"合租, 朝南, 有电梯, 7/8号线"
0中介月付！不要押金！光谷中心花园 光谷广场 珞雄路,830,元/月,3室1厅,18.1平米,低层(共17层),光谷中心花园,洪山-光谷广场 -珞喻路,"合租, 朝南, 有电梯, 2号线"
女孩子不能拒绝的两房~智能家具~全屋壁柜~11号线~丁字桥~,2000,元/月,2室2厅,90.4平米,低层(共28层),向阳佳苑B区,武昌-丁字桥 -丁字桥路103号,"整租, 朝南, 有电梯, 2/4号线"
马湖 保利心语 8号线马湖地铁站 创意天地 武城职 马湖新村,700,元/月,4室1厅,15平米,低层(共18层),保利心语(一期),洪山-新南湖 -野芷湖西路3号,"合租, 朝南, 有电梯, 7/8号线"
汉阳四新 招商公园1872 精装2房 拎包入住 随时看房！！,2100,元/月,2室2厅,84平米,高层(共48层),招商公园1872瑞府,汉阳-四新 -江城大道,"整租, 朝南, 有电梯"
可宿舍 员工华科大门口琨瑜国际中心 K11光谷三医院 中医院,3200,元/月,4室1厅,117.9平米,低层(共55层)                                                            7日内实拍验真,琨瑜府(一期),洪山-关山 -关山大道29号,"整租, 南北, 有电梯, 2号线"
奶油风 超大街心公园 5号线建设二路地铁站 近武商奥莱,1400,元/月,2室1厅,60平米,中层(共6层),钢花新村118街坊,青山-建设二路 -辽宁街,"整租, 朝南, 4/5号线"
古田四路建荣嘉园 可月付 江城壹号 广电财富中心 硚口法院旁,600,元/月,3室1厅,18平米,高层(共35层),建荣嘉园,硚口-古田 -古田四路66号,"合租, 南北, 有电梯, 1号线"
温柔小姐姐带看超好说话 曙光D区 关山大道 K11 保利广场,300,元/月,1室1厅,40平米,高层(共33层),曙光星城D区,洪山-光谷软件园 -雄庄路8号,"独立单间, 合租, 朝东, 有电梯"
三户合租 华中科技大学 关东科技园 佳园路地铁口 光谷创业街,500,元/月,3室1厅,15平米,中层(共7层)                                                            7日内实拍验真,关东公寓,洪山-珞瑜东路 -佳园路3号,"合租, 朝南, 2号线"
金融港，智慧园，鼎创国际，梦工厂，世贸中心软件园，国际新发展,680,元/月,1室1厅,40平米,中层(共12层),现代森林小镇,江夏-东湖高新 -光谷大道120号,"独立单间, 合租, 朝南, 有电梯, 2号线"
崇仁路K11香港大厦同济医院 单间阳台可月付 随时看采光好,650,元/月,3室1厅,20平米,中层(共18层)                                                            7日内实拍验真,集贤书香苑,硚口-武胜路 -崇仁小路3号,"合租, 朝南, 有电梯, 1/2/6号线"
武昌火车站 国控紫阳广场 佰港城 南湖沃尔玛 建安街,1400,元/月,2室1厅,60平米,低层(共33层),江宏花园C区,洪山-新南湖 -恒安路345号,"整租, 朝南, 有电梯, 4/5/7号线"
全女生多套 堤角公园 红桥城 堤角 幸福湾星澜 汉口2035,500,元/月,3室1厅,20平米,低层(共25层),统建新干线,江岸-堤角 -解放大道2068号,"合租, 朝南, 有电梯, 1号线/阳逻线"
经开永旺 华中智谷 太子湖畔星苑独卫 泰富城 独立电表 月付,650,元/月,3室1厅,21平米,高层(共19层)                                                            7日内实拍验真,太子湖畔星苑,沌口开发区-金色港湾 -芳草二路,"合租, 朝南, 有电梯"
宗关地铁口~金地悦江时代朗湾精装两房~凯德广场~南国广场,1900,元/月,2室2厅,89平米,低层(共15层),金地悦江时代朗湾(商住楼),硚口-古田 -田文侧路,"整租, 朝南, 有电梯, 1号线"
汉阳王家湾！玉龙路地铁口！摩尔城！21世纪商圈！随时出租！,1600,元/月,2室1厅,59.3平米,中层(共42层),中国铁建国际花园,汉阳-王家湾 -琴台大道1108号,"整租, 朝南, 有电梯, 4号线"
可短租月付 华康医疗 大悦城 未来科技城 小米 华为 沃德,1000,元/月,1室1厅,60平米,低层(共21层),武汉大悦城,洪山-光谷东 -高新大道,"整租, 朝南, 有电梯, 11/19号线"
自住出租花山新城地铁站软件新城鸿蒙生态赛意拎包入住,1400,元/月,2室1厅,96平米,中层(共20层),碧桂园生态城山湖间,洪山-光谷东 -花城大道2号,"整租, 朝南, 有电梯, 19号线"
短租月付~南湖锦城~商贸学院~杨家湾地铁口~邮电学校,1500,元/月,2室1厅,60平米,低层(共33层),南湖锦城,洪山-关西 -楚平路77号,"整租, 朝南, 有电梯, 2号线"
磨山港湾 中国铁建国际城 精装修单间房 南北通透 拎包入住,550,元/月,3室1厅,25平米,低层(共33层)                                                            7日内实拍验真,磨山港湾(1期),汉阳-王家湾 -汉阳大道709号,"合租, 朝南, 有电梯, 3/4号线"
东兴天地D区精装单间可月付建设二路武商奥莱青山数谷普仁医院,600,元/月,3室1厅,25平米,高层(共33层),东兴天地D区,青山-和平大道 -建设一路3号,"合租, 朝南, 有电梯, 5号线"
武昌府一期B区 佰港城沃尔玛 七号线建安街 武汉理工大学,2000,元/月,2室2厅,77.9平米,中层(共27层),武昌府一期(B区),洪山-新南湖 -文盛街97号,"整租, 东南, 有电梯, 7/8号线"
无中介芭比伦堡 APP广场 光谷软件园 东湖网谷 光谷天地,500,元/月,3室1厅,25平米,中层(共11层),芭比伦堡,洪山-光谷软件园 -曙光软件园三路,"合租, 朝南, 有电梯"
佛祖岭|金融港|工程大学|大邱社区|芯中心|富士康|联想天马,800,元/月,1室1厅,40平米,低层(共33层),大邱社区,江夏-藏龙岛 -光谷二路,"整租, 朝南, 有电梯"
光谷地段新出来一套性价比好房~免费咨询~随时看房~可谈条件~,950,元/月,1室1厅,39.8平米,低层(共40层),龙湖新壹城,"洪山-光谷东 -驿山南路,近神墩一路","整租, 朝南, 有电梯, 11/19号线"
光谷一小 K11 软件园 阁调小区正规一室一厅采光好 可月付,1500,元/月,1室1厅,45.5平米,高层(共6层),Free阁调,洪山-光谷软件园 -凌家山北路7号,"整租, 朝南, 2/11号线"
亿德光谷先锋 电梯房 1室1厅1卫 30平 采光好 通风好,600,元/月,1室1厅,30平米,中层(共19层),亿德光谷先锋,洪山-光谷广场 -创业街26号,"独立单间, 合租, 朝南, 有电梯, 2号线"
宗关地铁口 十七初级中学十七中学旁 解放大道 两室精装,2650,元/月,2室2厅,89.5平米,中层(共35层),融侨锦江,硚口-宗关 -建一路2号,"整租, 朝南, 有电梯, 1/3号线"
可短租月付 杨家湾地铁口 虎泉 华师 街道口 光谷 关山大道,1500,元/月,2室1厅,80平米,高层(共22层),南湖锦城,洪山-关西 -楚平路77号,"整租, 朝南, 有电梯, 2号线"
可月付！租期灵活！白沙六路 东原启城 龙湖天街 中医药大学,650,元/月,3室1厅,15平米,低层(共23层),东原启城(三四期),洪山-白沙洲 -烽胜路,"独立单间, 合租, 朝南, 有电梯, 5号线"
可短租月付 未来三路地铁 长江存储 帝尔激光 华星光电科技城,500,元/月,1室1厅,50平米,低层(共33层),双墩社区,洪山-光谷东 -左岭大道,"独立单间, 合租, 朝南, 有电梯, 11号线"
八号线文昌路，南湖中央广场商圈，佰港城，街道口，洪山科创中心,1500,元/月,2室2厅,95平米,中层(共6层)                                                            7日内实拍验真,大华南湖公园世家东区,洪山-新南湖 -珞狮南路517号,"整租, 朝南, 8号线"
整租一居室可短租可月付 金融港 智慧园 汇金中心 工程大学,900,元/月,1室1厅,50平米,高层(共18层),佛奥俊贤雅居,江夏-金融港 -金融港四路19号,"整租, 朝南, 有电梯, 2号线"
可月付 可短租金融港 地铁口 智慧园 鼎创 世贸 光谷里,800,元/月,2室1厅,35平米,高层(共33层),当代国际花园,江夏-东湖高新 -光谷大道112号,"独立单间, 合租, 南北, 有电梯, 2号线"
多套可选 价格可谈 4号线 汉阳火车站 万科未来中心VFC,2500,元/月,2室2厅,91平米,中层(共36层),地铁汉阳城,汉阳-钟家村 -五琴路2号,"整租, 朝南, 有电梯, 4/6号线"
金银湖 环湖四路 碧云天 中部慧谷 电梯房 大单间 大阳台,700,元/月,3室2厅,22平米,低层(共30层),花样年旭辉碧云天,东西湖-金银湖 -环湖三路9号,"合租, 朝南, 有电梯"
4号线铁机路 徐东 群星城 销品茂 万象汇 岳家嘴 SKP,1500,元/月,2室1厅,91.8平米,中层(共35层),丽华苑,洪山-铁机路 -团结大道1051号,"整租, 朝南, 有电梯, 4号线"
红霞地铁站 东澜岸广场 黄家湖大学城 中医院大学,1500,元/月,3室2厅,90平米,中层(共30层),爱家名校华城,洪山-白沙洲 -白沙洲大道5号,"整租, 朝南, 有电梯"
可短租月付 光谷广场地铁口旁主卧独立洗浴卫生间阳台靠近步行街,600,元/月,1室1厅,31.2平米,低层(共12层),健龙尚谷杰座(一期),洪山-光谷广场 -民族大道99号,"独立单间, 合租, 朝南, 有电梯, 2号线"
可短租！光谷软件园世贸中心总部国际新发展 北辰APP红枫金座,888,元/月,3室1厅,30平米,共5层,光谷坐标城,洪山-光谷软件园 -关山大道519号,"合租, 朝南, 2号线"
大洲星城~自家小姨子房子 精装 采光超好 可谈价 随时住,2000,元/月,1室1厅,74.5平米,中层(共45层),大洲星城(D区),洪山-铁机路 -友谊大道,"整租, 朝南, 有电梯, 4/5号线"
非中介 汉正街 电力商城 临近多福商城 金座银座 随时看房,600,元/月,3室1厅,20平米,低层(共22层)                                                            7日内实拍验真,既济电力商城,硚口-汉正街 -利济路2号,"合租, 朝南, 有电梯, 1/6号线"
碧桂园山湖间 华为鸿蒙 C11 软通 地铁口500米随时可看,800,元/月,3室2厅,20平米,低层(共33层),碧桂园生态城山湖间,洪山-光谷东 -花城大道2号,"独立单间, 合租, 朝南, 有电梯, 19号线"
市民之家 后湖 中一路地铁站 金桥永旺 塔子湖奥林紫园,1800,元/月,2室1厅,80平米,高层(共32层)                                                            7日内实拍验真,奥林紫园,江岸-后湖 -华盛路,"整租, 朝南, 有电梯, 6/8号线"
无中介4号线孟家铺地铁口 黄金口汽车市场 苏泊尔独立厨房月付,720,元/月,3室1厅,25平米,高层(共32层),祥隆盛世,汉阳-王家湾 -汉阳大道,"合租, 朝南, 有电梯, 4号线"
佛祖岭地铁站 芯中心 719研究所 金融港 人民东院 智慧园,2500,元/月,3室2厅,100平米,高层(共33层),招商东城华府,江夏-流芳 -梁山头路6号,"整租, 南北, 有电梯, 2号线"
走马岭 同心花苑 单间 电梯房 随时看房 可以做饭 拎包入住,500,元/月,3室2厅,10平米,低层(共30层),同心花苑(一期),东西湖-吴家山 -革新大道362号,"合租, 朝南, 有电梯"
0中介实图实价全女生合租主卧后湖大道地铁口,600,元/月,3室1厅,20平米,中层(共30层),消防人家,江岸-后湖 -后湖四路70号,"合租, 朝南, 3/8号线/阳逻线"
四六号线地铁口~豪华商圈~全屋定制家具~纯白奶油风~拎包住,1300,元/月,1室1厅,47平米,高层(共27层),远洋国际中心,汉阳-钟家村 -归元寺路8号,"整租, 朝南, 有电梯, 4/6号线"
保利花园关山大道地铁口三医院K11铭丰大厦创业街短租月付,700,元/月,2室1厅,30平米,中层(共11层),保利花园(东区),洪山-关山 -光谷大道219号,"合租, 朝南, 有电梯, 2号线"
4号线工业四路 武汉站 杨春湖 金地广场 东湖 东方红菜市场,1710,元/月,3室1厅,89.5平米,低层(共33层),东方雅园(三期),洪山-欢乐谷 -智和路108号,"整租, 朝南, 有电梯, 4号线"
不引流可短租光谷8号精选一居室 近二号线光谷大道 泛悦城,1200,元/月,1室1厅,48.7平米,低层(共32层),光谷8号(商住楼),洪山-关山 -光谷大道特1号,"整租, 朝南, 有电梯, 2号线"
4号线园林路地铁口 金地广场 青城第1街 极速汇 东方里商业,1900,元/月,2室1厅,88.3平米,低层(共33层),金地自在城(东区K3),洪山-欢乐谷 -丰园路5号,"整租, 朝南, 有电梯, 4号线"
急租!!波光霞影B区 无中介 可月付 光霞地铁 龙湖天街滴滴,500,元/月,2室1厅,18平米,低层(共18层),波光霞影B区,洪山-白沙洲 -烽胜路32号,"合租, 朝南, 有电梯, 5号线"
4 号线仁和路 精装两房  金地商圈 欢乐大道 采光好 东湖,2300,元/月,2室2厅,91平米,中层(共15层),沙湖港湾(A区),洪山-欢乐谷 -仁和路,"整租, 朝南, 有电梯, 4号线"
加州阳光 光谷步行街 世界城广场 三医院 华科大 可短租月付,1750,元/月,1室1厅,110平米,中层(共32层),加州阳光,洪山-光谷广场 -光谷街11号,"整租, 朝南, 有电梯, 2号线"
可短租月付，近华为，未来科技城，光谷七路地铁口，武研所等等,600,元/月,3室2厅,45平米,高层(共7层),北大资源山水年华二期,江夏-东湖高新 -珊瑚北路,"独立单间, 合租, 朝南, 有电梯, 11号线"
磨山港湾 中国铁建国际城 精装修单间房 南北通透 拎包入住,550,元/月,3室1厅,25平米,低层(共33层)                                                            7日内实拍验真,磨山港湾(1期),汉阳-王家湾 -汉阳大道709号,"合租, 朝南, 有电梯, 3/4号线"
光谷南山府 3室2厅2卫 家电齐全 电梯房,1000,元/月,3室2厅,90平米,高层(共32层),光谷南山府,"江夏-东湖高新 -神墩一路,近高科园路","整租, 朝南, 有电梯, 11号线"
4号线铁机路 徐东 群星城 销品茂 万象汇 岳家嘴 SKP,1500,元/月,2室1厅,91.8平米,中层(共35层),丽华苑,洪山-铁机路 -团结大道1051号,"整租, 朝南, 有电梯, 4号线"
三阳路 中海澳门佳园  超精致2房 拎包入住 租房送搬家,3400,元/月,2室1厅,81.3平米,高层(共45层),中海澳门佳园,江岸-江汉路 -解放大道,"整租, 朝南, 有电梯, 1/2/3/6/7/8号线"
0押金 可短租 可月付 超大阳台 独立洗衣机 汉口火车站,480,元/月,3室1厅,20平米,中层(共38层),福星惠誉福星城(南区),江汉-汉口火车站 -常青一路2号,"合租, 朝南, 有电梯, 2号线"
长港路 汉口火车站 新塘万科广场 季佳荟 顶琇国际公馆,2500,元/月,2室2厅,70平米,高层(共42层),顶琇国际公馆,江汉-汉口火车站 -红旗渠路108号,"整租, 南北, 有电梯, 2/6号线"
15w精装 2.2米超大榻榻米 房D好说话 车接车送 价乱砍,1600,元/月,1室1厅,33.2平米,中层(共33层),远洋国际中心,汉阳-钟家村 -归元寺路8号,"整租, 朝南, 有电梯, 4/6号线"
可短租月付 沃德 国采 精准医疗中建三局 华为 生物园 联影,900,元/月,1室1厅,50平米,中层(共23层),碧桂园云玺星荟,江夏-东湖高新 -高科园路20号,"整租, 朝南, 有电梯, 11/19号线"
关山一居室 软件园 APP广场 新发展国际 创意大厦 拿铁,1400,元/月,1室1厅,40平米,高层(共6层),蓝域拿铁公寓,洪山-光谷软件园 -关山一路1号,"整租, 朝南, 有电梯"
实图实价 东湖金茂府 大3房2卫 业主急租 实价随时签订合同,3100,元/月,3室2厅,117.3平米,中层(共32层)                                                            7日内实拍验真,东湖金茂府,洪山-欢乐谷 -黄鹤路,"整租, 南北, 有电梯, 4/5/19号线"
光谷步行街11号线地铁口万科中心K11 民族大学,1200,元/月,2室2厅,40平米,中层(共45层),光谷汇景,洪山-关山 -珞新路5号,"独立单间, 合租, 朝南, 有电梯, 2号线"
今日好房！张家湾地铁口~保利上城~龙湖天街~省妇幼,1800,元/月,3室2厅,95.9平米,中层(共33层),锦绣江城,洪山-新南湖 -白沙洲大道,"整租, 朝南, 有电梯, 5号线"
底价12千地铁5号线红霞超高性价比两室武科大红霞物流园东澜岸,1500,元/月,2室1厅,93.2平米,低层(共17层),红霞名苑,洪山-白沙洲 -红园路2号,"整租, 朝南, 有电梯"
虎泉 杨家湾双地铁 欧亚达 红星美凯龙卓刀泉财富中心 无中介,600,元/月,3室2厅,20平米,高层(共32层),领秀城(一期),洪山-卓刀泉 -雄楚大道489号,"合租, 朝南, 有电梯, 2号线"
无中介押一付一王家湾地铁口摩尔城 21世纪汉商 海天广场单间,500,元/月,2室1厅,20平米,中层(共8层),汉沙社区,汉阳-王家湾 -龙阳三路,"合租, 朝南, 3/4号线"
中北路 中北春天 襄阳大厦 德成中心 楚河汉街直达 拎包即住,700,元/月,3室1厅,15平米,高层(共33层),中北春天,武昌-中北路 -中北路130号,"合租, 朝南, 有电梯, 4/8号线"
温馨奶油，可养小猫，民水民电,3300,元/月,3室1厅,86.5平米,地下(共34层),王家湾中央生活区,汉阳-王家湾 -汉阳大道,"整租, 朝南, 有电梯, 3/4号线"
一号线三阳路 精装两居室 十六中旁 大智路 循礼门 江汉路,2600,元/月,2室1厅,78.3平米,中层(共33层),中城国际,江岸-大智路 -京汉大道1238号,"整租, 朝南, 有电梯, 1/2/6/7/8号线"
近地铁 光谷广场 软件园 光谷总部 民族大学 中医院 科技大,2200,元/月,1室1厅,39平米,中层(共33层),红枫金座,洪山-光谷软件园 -关山大道,"整租, 朝南, 有电梯"
4号线青鱼嘴地铁口 武大中南医院 楚河汉街 SKP购物中心,800,元/月,3室2厅,50平米,中层(共45层),复地东湖国际(七八期),武昌-中北路 -兴国路7号,"独立单间, 合租, 朝南, 有电梯, 4/8号线"
可短租月付 光谷广场地铁口旁主卧独立洗浴卫生间阳台靠近步行街,500,元/月,1室1厅,31平米,低层(共32层),健龙尚谷杰座(一期),洪山-光谷广场 -民族大道99号,"独立单间, 合租, 朝南, 有电梯, 2号线"
全女生 武汉K11商场 关山大道站 第三医院 华中科技大学,600,元/月,3室2厅,22平米,低层(共30层),保利花园(西区),洪山-光谷广场 -关山大道218号,"合租, 朝南, 有电梯, 2号线"
保利九里 近张家湾地铁站 一室一厅ins风适合小情侣好房,1750,元/月,1室1厅,37.1平米,高层(共29层)                                                            7日内实拍验真,保利公园九里(1-4期商住楼),洪山-新南湖 -南湖路,"整租, 朝南, 有电梯, 5/7号线"
无中介芭比伦堡 APP广场 光谷软件园 东湖网谷 光谷天地,500,元/月,3室1厅,25平米,中层(共11层),芭比伦堡,洪山-光谷软件园 -曙光软件园三路,"合租, 朝南, 有电梯"
亿德光谷先锋 电梯房 1室1厅1卫 30平 采光好 通风好,600,元/月,1室1厅,30平米,中层(共19层),亿德光谷先锋,洪山-光谷广场 -创业街26号,"独立单间, 合租, 朝南, 有电梯, 2号线"
一号线！古田四路！汉西一路！江城一号！香江家居！财富中心！,1600,元/月,2室2厅,83.6平米,中层(共33层),建荣嘉园,硚口-古田 -古田四路66号,"整租, 朝南, 有电梯, 1号线"
明泽第六区 实图实价 保利心语租房 湖工大 省农科院 可刀,1800,元/月,2室2厅,76.9平米,中层(共33层),明泽第六区,洪山-珞狮南路 -南湖大道12号,"整租, 朝南, 有电梯, 7/8号线"
实图实价 曙光星城 APP广场 软件园 纺织大学 同学广场,1800,元/月,1室1厅,61平米,低层(共30层),曙光星城D区,洪山-光谷软件园 -雄庄路8号,"整租, 朝南, 有电梯"
可月付 无中介 中南民族大学 中南财经 同学广场 光谷步行街,700,元/月,2室1厅,20平米,中层(共28层),金地天悦睿府,洪山-关西 -康福路126号,"合租, 朝南, 有电梯, 2号线"
高新大道旁 花城大道 地铁沿线 商场旁 采光好  靠近火车站,1300,元/月,3室1厅,80平米,低层(共11层),花城家园樱园,洪山-光谷东 -花福四里6号,"整租, 朝南, 有电梯"
整租一房~凯德西城公馆~押一付一~古田二路地铁口~凯德广场,1000,元/月,1室1厅,30平米,中层(共33层),凯德西城公馆,硚口-古田 -田正街11号,"独立单间, 合租, 朝南, 有电梯, 1号线"
可短租月付 光谷四路地铁 生物城 大悦城 政务中心 湖北广电,1800,元/月,2室2厅,90平米,中层(共33层),中建星光城(二期),洪山-九峰山森林公园 -光谷三路59号,"整租, 朝南, 有电梯, 11号线"
短租月付~南湖锦城~商贸学院~杨家湾地铁口~邮电学校,1500,元/月,2室1厅,60平米,低层(共33层),南湖锦城,洪山-关西 -楚平路77号,"整租, 朝南, 有电梯, 2号线"
0中介 实图实价 金银潭地铁 永旺梦乐城 轻工大学 拎包入住,500,元/月,3室1厅,20平米,低层(共8层),常青花园四区,东西湖-常青花园 -学府北路65号,"合租, 朝南, 2/6/7号线"
7号线湖工大~明泽第六区~精装两房~创意天地~8号线省农科苑,1700,元/月,2室1厅,55平米,中层(共33层),明泽第六区,洪山-珞狮南路 -南湖大道12号,"整租, 朝南, 有电梯, 7/8号线"
可短租~月付~武汉第三中学~四新大道~永旺梦乐~万达泰康同济,800,元/月,1室0厅,35平米,中层(共29层),绿地悦澜湾(商住楼),汉阳-四新 -四新北路601号,"独立单间, 合租, 朝南, 有电梯"
学生免押 短租月付 光谷创业街 保利花园 关山大道 三医院,600,元/月,3室1厅,19.4平米,低层(共11层),保利花园(东区),洪山-关山 -光谷大道219号,"合租, 朝南, 有电梯, 2号线"
2号线杨家湾虎泉地铁口 保利华都 光谷广场 华师商贸 空间大,2500,元/月,2室1厅,87.5平米,高层(共32层),领秀城(一期),洪山-卓刀泉 -雄楚大道489号,"整租, 朝南, 有电梯, 2号线"
新出一房 湖口地铁站 宜科中心 光谷同济 文华学院 奥莱,1400,元/月,1室1厅,39平米,中层(共33层),国创山姆公馆,江夏-流芳 -高新大道,"整租, 朝南, 有电梯, 2/11号线"
江汉路步行街 大智路地铁口保成路夜市 南京路 保元里 咸安坊,800,元/月,1室0厅,22.6平米,中层(共28层),金宝大厦,江岸-江汉路 -江汉二路135号,"独立单间, 合租, 朝南, 有电梯, 1/2/6号线"
女神 看过来！铁机路地铁口 东沙花园 独门独户一居室 手慢无,1200,元/月,1室0厅,45.6平米,高层(共33层)                                                            7日内实拍验真,东沙花园(南区),洪山-铁机路 -欢乐大道,"整租, 朝南, 有电梯, 4/8号线"
可短租月付宠物 光谷软件园 居然之家 APP广场 光谷E城,500,元/月,3室1厅,25平米,中层(共32层),清江山水,洪山-光谷软件园 -软件园中路10号,"独立单间, 合租, 朝南, 有电梯"
中环星干线 拎包入住 精装修 通风好超大面积阳台房,850,元/月,4室1厅,18平米,中层(共18层),中环星干线,江汉-常青 -江达路50号,"合租, 朝南, 有电梯, 7号线"
武汉理工 武汉科技 华中师范 雄楚大道 珞狮路 可短租可月付,800,元/月,3室1厅,30平米,中层(共35层),狮城名居,洪山-珞狮南路 -珞狮路449号,"独立单间, 合租, 朝南, 有电梯, 2/8号线"
短租 汉街东沙花园 曲水兰亭 正堂时代 中兴时代 德成国贸,500,元/月,3室1厅,15平米,高层(共34层),东沙花园(南区),洪山-铁机路 -欢乐大道,"合租, 朝南, 有电梯, 4/8号线"
南北通透!4号线5号线复兴路地铁口 武大人民医院 省人民医院,3200,元/月,2室2厅,78平米,中层(共33层),地铁复兴城,武昌-紫阳路 -解放路106号,"整租, 朝南, 有电梯, 4/5号线"
精装大三房 名湖豪庭 华师一 枫叶汤逊湖学校 科技港,2700,元/月,3室2厅,88平米,低层(共34层),名湖豪庭,江夏-东湖高新 -华师园路9号,"整租, 南北, 有电梯"
武昌府一期B区 佰港城沃尔玛 七号线建安街 武汉理工大学,2000,元/月,2室2厅,77.9平米,中层(共27层),武昌府一期(B区),洪山-新南湖 -文盛街97号,"整租, 东南, 有电梯, 7/8号线"
龙阳村龙阳时代龙阳雅苑王家湾世纪龙城龙阳御园主卧独卫领包入住,500,元/月,3室1厅,20平米,中层(共30层),龙阳雅苑(南区),汉阳-王家湾 -十升二路,"合租, 朝南, 有电梯, 3/4号线"
0中介 不要押金 可短租 杨家湾 鲁巷广场 光谷广场 世界城,600,元/月,3室1厅,15平米,高层(共32层)                                                            7日内实拍验真,保利华都,洪山-卓刀泉 -虎泉街299号,"合租, 朝南, 有电梯, 2号线"
保利心语三期精装三房二卫八号线省农科院 实图实价拎包入住,2700,元/月,3室2厅,84.3平米,高层(共18层),保利心语(三期),洪山-新南湖 -野芷湖西路3号,"整租, 朝南, 有电梯, 7/8号线"
自住两房 保利城 保利广场 万盈国际 万利广场 随时可看,2800,元/月,2室2厅,78.5平米,中层(共53层)                                                            7日内实拍验真,保利城一期,洪山-铁机路 -团结大道1049号,"整租, 南北, 有电梯, 4/5/8号线"
可短租月付 华星 天马 蒂尔 华为 小米 未来科技城 地铁口,1000,元/月,1室1厅,70平米,低层(共33层),双墩社区,洪山-光谷东 -左岭大道,"整租, 朝南, 有电梯, 11号线"
0中介可月付 鸿城家园北区文昌路窝牛创意大厦马房山街道口马湖,700,元/月,3室1厅,30平米,中层(共29层)                                                            7日内实拍验真,鸿城家园,洪山-珞狮南路 -书城路,"独立单间, 合租, 朝南, 有电梯, 8号线"
二号线  关南社区 南北通透 30平 阳光充足  拎包入住,480,元/月,1室1厅,30平米,中层(共6层)                                                            7日内实拍验真,关南社区,洪山-光谷软件园 -高新二路552号,"独立单间, 合租, 朝南, 有电梯, 2/11号线"
佛祖岭地铁口 湖经 传媒学院 富士康 天马 联想 百度百捷,650,元/月,2室2厅,28平米,中层(共18层),天纵水晶郦都,江夏-东湖高新 -光谷一路,"独立单间, 合租, 朝南, 有电梯, 2号线"
底价12千地铁5号线红霞超高性价比两室武科大红霞物流园东澜岸,1500,元/月,2室1厅,93.2平米,低层(共17层),红霞名苑,洪山-白沙洲 -红园路2号,"整租, 朝南, 有电梯"
全女生合租东湖景园精装三房合租家电齐全拎包入住实拍速度来抢看,500,元/月,3室2厅,20平米,低层(共34层)                                                            7日内实拍验真,东湖景园B区,洪山-铁机路 -欢乐大道38号,"合租, 南北, 有电梯, 4/8号线"
佛祖岭|金融港|工程大学|大邱社区|芯中心|富士康|联想天马,800,元/月,1室1厅,40平米,低层(共33层),大邱社区,江夏-藏龙岛 -光谷二路,"整租, 朝南, 有电梯"
阳光在线(北区)豪华地段，精美装修，家的温馨，家的感觉,3000,元/月,3室2厅,104.3平米,低层(共11层),阳光在线(北区),洪山-光谷广场 -雄楚大道998号,"整租, 朝南, 2号线"
八号线马房山精装一居~奥特莱斯~崇文书城~理工大~欢乐汇广场,1000,元/月,1室1厅,54.6平米,中层(共33层),诚功新时代,洪山-卓刀泉 -珞狮路222号,"整租, 朝南, 有电梯, 2/8号线"
关山大道华中科技大学地铁口，琨瑜国际中心，泛悦城，光谷创业街,5800,元/月,3室2厅,117平米,中层(共56层),琨瑜府(三期),洪山-关山 -光谷创业街,"整租, 朝南, 有电梯, 2号线"
王家湾 玉龙路4号线 玉龙食集 玉龙小学 德才中小学附近,1300,元/月,2室2厅,68.4平米,中层(共7层)                                                            7日内实拍验真,水仙里314-338号小区,汉阳-王家湾 -水仙里314-338号,"整租, 朝南, 3/4号线"
可短租（独立阳台）绿色晴川 4号线七里庙五里墩 万科未来,750,元/月,3室1厅,27平米,低层(共12层),绿色晴川,汉阳-七里庙 -墨水湖北路238号,"合租, 朝南, 有电梯, 4号线"
5号线地铁口-白沙六路光霞-龙湖天街-省妇幼-人民医院-陪读,1500,元/月,2室1厅,90平米,高层(共30层),毛坦港湾(B区),洪山-白沙洲 -烽胜路58号,"整租, 朝南, 有电梯, 5号线"
自住精装~享免首租（限爱惜）近珞瑜路地铁~乐享汇~光谷步行街,2500,元/月,2室2厅,115平米,高层(共20层)                                                            7日内实拍验真,光谷8号,洪山-关山 -光谷大道16号,"整租, 朝南, 有电梯, 2号线"
三房嘎嘎香！武工院对面 江夏夜市 阳光100凤凰里 东城明珠,2000,元/月,3室2厅,99.7平米,中层(共20层),阳光100凤凰里(一三期),江夏-纸坊 -东华路,"整租, 朝南, 有电梯"
磨山港湾 中国铁建国际城 精装修单间房 南北通透 拎包入住,550,元/月,3室1厅,25平米,低层(共33层)                                                            7日内实拍验真,磨山港湾(1期),汉阳-王家湾 -汉阳大道709号,"合租, 朝南, 有电梯, 3/4号线"
